ID,Nombre,Goles,Foto,DefaultFoto
266,Enrique Flamini,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\266.jpg,False
267,Anito Do Carmo Lopes,15,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\267.jpg,False
268,Mario Lorenzo,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\268.jpg,False
269,Máximo Olivera,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\269.jpg,True
270,Santiago Oubiñas,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\270.jpg,False
271,Rubens Perdomo,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\271.jpg,True
272,Flavio Pereyra Nattero,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\272.jpg,False
273,Walter Pereyra,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\273.jpg,True
274,Silvestre Pisa,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\274.jpg,False
275,Sixto Valentín Possamai,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\275.jpg,False
276,João Bautista Sequeira Lima,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\276.jpg,True
277,Manuel Ortiz,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\277.jpg,True
278,Juan Pablo Pérez,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\278.jpg,True
279,Luis Prais,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\279.jpg,False
280,Adhemar Romero,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\280.jpg,False
281,Juan Carlos González,5,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\281.jpg,False
282,Heriberto Olivares,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\282.jpg,False
283,Manuel Sanguinetti,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\283.jpg,False
284,Julio César Britos Vázquez,41,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\284.jpg,False
285,Carlos Gutiérrez,8,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\285.jpg,False
286,Gerardo Spósito,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\286.jpg,False
287,Hugo Villamide,24,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\287.jpg,False
288,Esteban Da Silva,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\288.jpg,True
289,Nicolás Falero,43,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\289.jpg,False
290,Manuel Vidal,9,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\290.jpg,False
291,Darwin Casco,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\291.jpg,True
292,Noé Del Horno,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\292.jpg,True
293,José Etchegoyen,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\293.jpg,False
294,Enrique Hugo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\294.jpg,False
295,Washington Ortuño,9,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\295.jpg,False
296,Juan Pedro Riephoff,14,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\296.jpg,False
297,Isabelino Ismael Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\297.jpg,True
298,Yeso Amalfi,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\298.jpg,False
300,César Manuel Rodríguez,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\300.jpg,False
301,Mirto Lenin Davoine,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\301.jpg,False
302,Carlos Luis Borges,82,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\302.jpg,False
303,Ismael Cabrera,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\303.jpg,True
304,Dante De Simone,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\304.jpg,True
305,Américo Natalio Galván,50,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\305.jpg,False
306,Omar Medina,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\306.jpg,True
307,Luis Alberto Miramontes,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\307.jpg,False
308,Gumersindo Morales,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\308.jpg,True
309,Marcelo Pereyra,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\309.jpg,True
310,Manuel Verdes,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\310.jpg,True
311,Casimiro Yankowiecz,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\311.jpg,False
313,Joel Alberto Romero,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\313.jpg,False
314,Héctor Mario Uzal,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\314.jpg,False
315,Bernabé Fausto,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\315.jpg,True
316,Juan Manuel Romay,70,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\316.jpg,False
317,Luis Bayón,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\317.jpg,True
318,Felipe Carrizo,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\318.jpg,False
319,Antonio Dimitrio,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\319.jpg,False
320,Roberto Guelmo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\320.jpg,True
321,Ernesto Sebastián Ledesma,16,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\321.jpg,False
322,Teófilo Martínez,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\322.jpg,True
323,Pedro Nardelli,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\323.jpg,False
324,Fabiano Pereyra,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\324.jpg,True
325,Fermín Sosa,5,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\325.jpg,False
326,Osvaldo César Balseiro Bessonart,18,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\326.jpg,False
327,Horacio Eirín,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\327.jpg,True
328,Carlos Esteban González,6,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\328.jpg,True
329,Ángel Omar Miranda,6,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\329.jpg,True
330,Donald Peláez,8,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\330.jpg,False
331,Rodolfo Pippo,30,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\331.jpg,False
332,Roberto Francisco Vanoli,5,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\332.jpg,False
333,Roberto Francisco Gonzalvo,9,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\333.jpg,False
334,Teodoro Antonio Cherro,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\334.jpg,True
335,Roque Fernández,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\335.jpg,True
336,Juan Carlos González Plada,9,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\336.jpg,True
337,José María Milán,17,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\337.jpg,True
338,Carlos Rosas Riolfo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\338.jpg,True
339,Jorge José Arteaga,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\339.jpg,True
341,Juan Carlos García,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\341.jpg,True
342,Juan José García,11,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\342.jpg,True
343,Luis Conrado Borghini,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\343.jpg,False
344,Roberto José Saba,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\344.jpg,False
345,Mauricio Aguirre,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\345.jpg,True
346,Milton Alves Da Silva,5,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\346.jpg,False
347,Juan Burgueño Pereira,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\347.jpg,False
348,Ubaldo Faina,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\348.jpg,False
349,Luis María Maidana,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\349.jpg,False
350,William Rúben Martínez,12,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\350.jpg,False
351,Elio Rubén Montaño,68,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\351.jpg,False
352,Samuel Orellano,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\352.jpg,False
353,Julio César Toja,9,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\353.jpg,False
354,Darwin Varela,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\354.jpg,True
355,Elías Barrios,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\355.jpg,False
356,Óscar Leicht,20,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\356.jpg,False
357,Fernando Varela,16,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\357.jpg,True
358,Nicola Adamo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\358.jpg,False
359,Julio César Araújo,5,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\359.jpg,False
360,Carmelo Charletto,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\360.jpg,True
361,Walter Davoine,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\361.jpg,False
362,Eladio De Souza,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\362.jpg,True
363,Néstor Gonçálves,12,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\363.jpg,False
364,Carlos Meyer,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\364.jpg,True
365,Nelson Alfredo Monzón Sisurqui,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\365.jpg,False
366,Ramón Peña,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\366.jpg,True
367,Nery Quinteros,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\367.jpg,True
368,Walter Hugo Aguerre Eboli,8,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\368.jpg,False
369,Rodger Milton Bernardico,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\369.jpg,False
370,Nelson Omar Cancela,5,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\370.jpg,False
371,Rúben Mario Cocchinello,8,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\371.jpg,False
372,Luis Alberto Cubilla Almeida,48,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\372.jpg,False
373,Alberto Nicolás Evaristo,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\373.jpg,False
374,José Roberto García,19,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\374.jpg,False
375,Alberto Nery Hein,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\375.jpg,False
376,Francisco Majewski,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\376.jpg,False
377,Estanislao Malinowsky,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\377.jpg,False
378,Ángel Omarini,8,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\378.jpg,False
379,Walter Pérez,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\379.jpg,True
380,Santiago Rúben Pino,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\380.jpg,False
381,Roberto Roche,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\381.jpg,False
382,Braulio María Roldán,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\382.jpg,False
383,Carlos Suárez Lisboa,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\383.jpg,True
384,Júpiter Crescio,27,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\384.jpg,False
385,José María Griecco,14,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\385.jpg,False
386,Carlos Abel Linazza,16,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\386.jpg,False
387,Rúben Agustín Martínez Toledo,5,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\387.jpg,False
388,Alfredo Moscarelli,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\388.jpg,True
389,Víctor Pereyra,6,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\389.jpg,False
390,Alberto Pedro Spencer,326,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\390.jpg,False
391,Roberto Matosas Postiglione,22,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\391.jpg,False
392,Guillermo Pedra,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\392.jpg,False
393,Ángel Ruben Cabrera Santana,88,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\393.jpg,False
394,Núber Dante Cano,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\394.jpg,False
395,Pedro Ramón Cubilla,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\395.jpg,False
396,José María Iriarte,17,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\396.jpg,False
397,Pedro Virgilio Rocha,214,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\397.jpg,False
398,Edgardo Nilson González,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\398.jpg,False
399,Juan Víctor Joya Cordero,112,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\399.jpg,False
400,José Francisco Sasía,75,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\400.jpg,False
401,Matias Zelmar Aguirregary Guruceaga,9,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\401.jpg,False
402,Maximo David Alonso Fontes,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\402.jpg,False
403,Agustín Álvarez Martínez,34,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\403.jpg,False
404,Agustín Álvarez Wallace,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\404.jpg,False
405,Ramón Ginés Arias Quintero,5,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\405.jpg,False
406,Pablo Daniel Ceppelini Gatto,18,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\406.jpg,False
407,Alejo Cruz Techera,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\407.jpg,False
408,Kevin Emiliano Dawson,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\408.jpg,False
409,Edgar Joel Elizalde,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\409.jpg,False
410,Walter Alejandro Gargano,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\410.jpg,False
411,Ignacio Jesús Laquintana,10,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\411.jpg,False
412,Bryan Olivera,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\412.jpg,False
413,Cristian Gonzalo Olivera,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\413.jpg,False
414,Juan Manuel Ramos,6,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\414.jpg,False
415,Rodrigo Agustín Saravia,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\415.jpg,False
416,Rodrigo Abascal Barros,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\416.jpg,False
417,Rúben Daniel Bentancourt Morales,14,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\417.jpg,False
418,Ezequiel Busquets Sanguinetti,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\418.jpg,False
419,Agustín Canobbio Graviz,14,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\419.jpg,False
420,Agustín Da Silveira,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\420.jpg,False
421,Fabricio Orosmán Formiliano,18,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\421.jpg,False
422,Gonzalo Freitas,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\422.jpg,False
423,Nicolás Walter Gaitán,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\423.jpg,False
424,Nicolás García,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\424.jpg,False
425,Giovanni Alessandro González,7,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\425.jpg,False
426,Gary Christofer Kagelmacher,7,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\426.jpg,False
427,Franco Nicolás Martínez,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\427.jpg,False
428,Damián Marcelo Musto,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\428.jpg,False
429,Ariel Gerardo Nahuelpán,5,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\429.jpg,False
430,Victorio Maximiliano Pereira,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\430.jpg,False
431,Joaquin Piquerez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\431.jpg,False
432,Carlos Emilio Rodríguez,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\432.jpg,False
433,Diego Valentín Rodríguez,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\433.jpg,False
434,Nicolás Rossi,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\434.jpg,False
435,Nicolás Schiappacasse,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\435.jpg,False
436,Miguel David Terans,25,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\436.jpg,False
437,Facundo Daniel Torres,19,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\437.jpg,False
438,Jesús Emiliano Trindade,5,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\438.jpg,False
439,Alvino Volpi Neto,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\439.jpg,False
440,Darío Cottiga,5,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\440.jpg,True
441,Luis Gutiérrez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\441.jpg,False
442,Juan Vicente Lezcano,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\442.jpg,False
443,José Rótulo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\443.jpg,False
444,Guillermo Varela,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\444.jpg,False
445,Lucas Camilo Hernández,14,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\445.jpg,False
446,Fabián Larry Estoyanoff Poggio,67,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\446.jpg,False
447,Cristian Rodríguez,54,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\447.jpg,False
448,Cristian Brandon Martín Palacios,40,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\448.jpg,False
449,Fidel Francisco Martínez,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\449.jpg,False
450,Maximiliano Rubén Rodríguez,16,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\450.jpg,False
451,Ricardo Guzmán Pereira,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\451.jpg,False
452,Gabriel Matías Fernández,21,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\452.jpg,False
453,Mathías Corujo Díaz,6,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\453.jpg,False
454,Rodrigo Rojo,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\454.jpg,False
455,Rodrigo Andrés Piñeiro,5,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\455.jpg,False
456,Brian Rodríguez,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\456.jpg,False
457,Luis Eduardo Maldonado,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\457.jpg,False
458,Enzo Gabriel Martínez,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\458.jpg,False
459,Marcel Novick,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\459.jpg,False
460,Thiago Gastón Cardozo Brugman,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\460.jpg,False
461,Kevin Lewis,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\461.jpg,False
462,Marcos Matías De los Santos,4,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\462.jpg,False
463,Darwin Gabriel Núñez,5,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\463.jpg,False
464,Carlos Matheu,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\464.jpg,False
465,Lucas Ezequiel Viatri,21,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\465.jpg,False
466,Ignacio Lores Varela,5,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\466.jpg,False
467,Pedro Antonio Cabral Filartiga,12,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\467.jpg,False
468,Omar Caetano Otero,16,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\468.jpg,False
469,Carlos Walter Fernández Carranza,9,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\469.jpg,False
470,Ricardo Morán,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\470.jpg,True
471,Moacyr Claudinho Pinto,21,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\471.jpg,False
472,Alberto Urbano,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\472.jpg,True
473,Obdulio Aguirre,7,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\473.jpg,False
474,Oscar Milber Barreto Bermúdez,6,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\474.jpg,False
475,Carlos César Bogni,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\475.jpg,False
476,Nil Roque Chagas,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\476.jpg,False
477,Sergio Delfino,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\477.jpg,False
478,Luis Alberto Fontora,8,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\478.jpg,False
479,Héctor César Martínez Toledo,5,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\479.jpg,False
481,Héctor Jesús Silva,81,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\481.jpg,False
482,Beltrán Sosa,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\482.jpg,False
483,Walter Sosa,6,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\483.jpg,False
484,Luis Alberto Varela,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\484.jpg,False
485,Jesús Villalba,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\485.jpg,False
486,Yeferson Agustín Quintana,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\486.jpg,False
487,Fabián Píriz,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\487.jpg,False
488,Diego Martín Rossi,13,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\488.jpg,False
489,Rodrigo Hernán Petryk,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\489.jpg,False
490,Gastón Rodríguez,22,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\490.jpg,False
491,Alex Silva,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\491.jpg,False
